family,complexity,seed,n,c1,c2,beta,aniso,mean,rms
weathered,0.75,14,512,1.4946018435223345,-0.2950923183523648,2.543461443092574,0.1381304335031264,0.4999463731487646,0.1593486534777238
weathered,0.75,15,512,1.4562229020962365,-0.3093346047002912,2.516935806561744,0.12355570385074,0.5000017974125841,0.1599777132229575
weathered,0.875,0,512,1.4982652956705378,-0.3696146443260394,2.5276072433852894,0.1298575007706419,0.5000913634834055,0.159461330640634
weathered,0.875,1,512,1.4091337445729704,-0.4440676871669384,2.294728072569504,0.1297185390031861,0.4999212050885546,0.1589274512167233
weathered,0.875,2,512,1.6503304187038534,-0.3122209753134551,2.716226972520291,0.1351764310475745,0.4999974388888794,0.1599696207789676
weathered,0.875,3,512,1.557510656032382,-0.3572090976577076,2.4681962176985253,0.1121972811112993,0.5000210008844285,0.1598241034822155
weathered,0.875,4,512,1.5936967662408124,-0.32067492609334,2.5606584071206764,0.1399107060794114,0.5000077462928753,0.1599672997960885
weathered,0.875,5,512,1.9688962662248823,-0.0811435796570255,3.551824556490082,0.114806988942366,0.500004332952607,0.1599808925398126
weathered,0.875,6,512,1.5159774803245056,-0.3687502607426663,2.3823634624589527,0.180847920947414,0.4999546112723876,0.1596581565369161
weathered,0.875,7,512,1.8986597391717084,-0.1865962885904346,2.947763906400858,0.1081272534754944,0.5000096194022192,0.1599613628778591
weathered,0.875,8,512,1.6074199930912043,-0.3064643850409054,2.612816080307278,0.1367331383332754,0.5000005125494883,0.1599085923990697
weathered,0.875,9,512,1.5655875889120554,-0.357900377922856,2.454864263547728,0.1335741345867838,0.4999992341447756,0.1599585603252417
weathered,0.875,10,512,1.391064873448331,-0.407868431551062,2.325808081136784,0.1793740767125979,0.4999487299458767,0.1595016758327204
weathered,0.875,11,512,1.6476520050032342,-0.2809159511187851,2.728157313601792,0.1643867217790481,0.5000018861709585,0.1599877128052601
weathered,0.875,12,512,1.6406462653756573,-0.2997993937497946,2.7699491924740927,0.1348860288251727,0.5000093229106345,0.1599423462556593
weathered,0.875,13,512,1.5421385114235675,-0.3443228093355938,2.575156892851524,0.115621924629794,0.5000000457686129,0.1599725184676766
weathered,0.875,14,512,1.4973340147534946,-0.3475392770818331,2.4982603404362944,0.1566450800964202,0.4998713281396149,0.1586931293201141
weathered,0.875,15,512,1.4475147772964103,-0.378286179220333,2.423662550325207,0.1877409155517538,0.5000021282222273,0.1599681962763487
weathered,1.0,0,512,1.6218077194294052,-0.3712226387243632,2.625136920251612,0.1474971350233617,0.5000483579002785,0.1597550296144246
weathered,1.0,1,512,1.5637459992439466,-0.4266915834732497,2.4729528006970574,0.1903609083817473,0.4998727324947877,0.1580551597989404
weathered,1.0,2,512,1.5394900506938922,-0.4163810591323255,2.3786436785446896,0.1564570022189252,0.4999390440848214,0.1595716356561346
weathered,1.0,3,512,1.6724865866079512,-0.3231699196717151,2.631150865706249,0.1685568106767232,0.5000015876982715,0.1599409726315448
weathered,1.0,4,512,1.7327479166461726,-0.2532829618459382,2.7077124068882665,0.1503628364172824,0.5000030515595837,0.1599865794551324
weathered,1.0,5,512,1.9525418099744736,-0.1117778657631411,3.3063195883422227,0.103944317939532,0.5000038345321913,0.1599788704487263
weathered,1.0,6,512,1.5424376687827042,-0.4315908379936691,2.335037763506214,0.2081370388027632,0.5000070934841656,0.1598903359106388
weathered,1.0,7,512,2.022635609563175,-0.0816205017882985,3.274735869113249,0.0576249068172133,0.500003594427527,0.1599851901486573
weathered,1.0,8,512,1.6916444744058,-0.3259307519451331,2.58947468235428,0.1843859385518766,0.5000029416145197,0.1599564257696404
weathered,1.0,9,512,1.6524940892571038,-0.3363516855199053,2.570576035164053,0.1734196871351198,0.5000045591864097,0.1599640277602383
weathered,1.0,10,512,1.6386768049232618,-0.3514867317086193,2.53455631314317,0.2004784069198422,0.4999744356186588,0.1598214121257021
weathered,1.0,11,512,1.8140098780764813,-0.2055907062733664,3.0679540047635525,0.1340677307145497,0.5000013304733991,0.1599914874382198
weathered,1.0,12,512,1.6637387550470404,-0.3094546132979461,2.752562050970268,0.1116550668194343,0.5000041670940234,0.1599820652865548
weathered,1.0,13,512,1.5478489775699835,-0.3957049543715099,2.486108819533846,0.1294021755355616,0.4999939106304285,0.1599564375465975
weathered,1.0,14,512,1.5277209891772872,-0.4029310720881156,2.448779866455913,0.1997808162189722,0.4997756847693202,0.1582279638746878
weathered,1.0,15,512,1.5517784158376773,-0.3704926368563377,2.488713261376755,0.1902407880468832,0.5000000544259565,0.159981304458909
granite,0.0,0,512,1.4547272049710696,-0.0001560110246121,2.8512190830769963,0.0735802405579675,0.5000229877070027,0.1599104517712616
granite,0.0,1,512,1.4484947992155577,-0.0035050122195399,2.824208083762328,0.0702523362751554,0.5000324039437687,0.1598679083921635
granite,0.0,2,512,1.4380122100007964,-0.005668299317094,2.8616044810519967,0.0775763688174887,0.4999865396959181,0.1599419885220193
granite,0.0,3,512,1.4801203017588074,0.0068681941616545,2.883922792713786,0.080729795800805,0.5000056177247253,0.1599648381863843
granite,0.0,4,512,1.4343469121887045,-0.0005976588773879,2.869381138363106,0.0716864007378238,0.4999637496334523,0.159840787736121
granite,0.0,5,512,1.4491789023379846,-0.0015399508138736,2.886474074294457,0.0651063166468515,0.4999889783759226,0.1598519354354925
granite,0.0,6,512,1.4742017309774045,0.0054892140016048,2.8670359056420187,0.0677023107841944,0.4999843266731789,0.1598336015396017
granite,0.0,7,512,1.4954078597148226,0.0037127125574443,2.8735435809599985,0.0784248941400243,0.500001644846288,0.1598815629912499
granite,0.0,8,512,1.4159954019201288,0.0001414041887512,2.8459084906470897,0.0751695077474248,0.500105264154139,0.1593688486856535
granite,0.0,9,512,1.4317095673773583,0.0037511175189357,2.8700993918511624,0.0797053876947573,0.4999906349184528,0.1598381771835132
granite,0.0,10,512,1.443644142017947,-0.0029357993017209,2.8669592615732653,0.0710891682610925,0.5000202572750191,0.1598742509157171
granite,0.0,11,512,1.430884826805494,-0.0052197659597942,2.8713350372468605,0.0778864486650435,0.5000760228294672,0.159582615758299
granite,0.0,12,512,1.4501343188539548,0.0027290775813283,2.8831399987448005,0.0789550487257347,0.4999755471757062,0.1597703841048789
granite,0.0,13,512,1.450739446100471,-0.0037240859017779,2.864075790727832,0.076783973622811,0.50006203448647,0.1596113041451438
granite,0.0,14,512,1.438836967783225,-0.0016295363130389,2.86138575998286,0.0676247588093611,0.4999706165839429,0.1597586373168198
granite,0.0,15,512,1.429407534811994,0.001417990090151,2.8728224509311544,0.0950782346306869,0.5000074039668274,0.1599519065417686
granite,0.125,0,512,1.3554584774166802,-0.0173111077039068,2.681340671221714,0.0582115232241809,0.5001078172539981,0.1590753099119337
granite,0.125,1,512,1.3465874153741877,-0.0153291648298571,2.6608275353649096,0.0554525789608728,0.5001933458396731,0.1588590507129959
granite,0.125,2,512,1.338466662731314,-0.0217369301152246,2.700457406029041,0.0604798991832941,0.4998878624227855,0.1591537857781124
granite,0.125,3,512,1.3817475700656747,-0.0112539939714291,2.7255664618724738,0.0656524532441844,0.5000002941956913,0.1591564971492681
granite,0.125,4,512,1.3490589602120089,-0.0186420727531183,2.7103850995230405,0.0582882786180664,0.4998826421182976,0.1586040269307656
granite,0.125,5,512,1.352245499530543,-0.0166275453723886,2.720878443738892,0.0527998296661528,0.4999959619321082,0.1584061011679632
granite,0.125,6,512,1.3716973152541665,-0.0103464972318283,2.7055200147960345,0.0548258693759194,0.5000858123549691,0.1587375466715497
granite,0.125,7,512,1.405559385942739,-0.0134104332704908,2.7239184671734256,0.0565950437151628,0.5001490080878165,0.1587201001936252
granite,0.125,8,512,1.3324023280067665,-0.0173323033523538,2.6962558814661817,0.0591798829624387,0.5001281627711133,0.1583570010341529
granite,0.125,9,512,1.327799828499328,-0.0218209253218983,2.706173749602873,0.0669907227293828,0.5000062042206999,0.1586228939986939
granite,0.125,10,512,1.3699022710423785,-0.0137137101410178,2.712617453484925,0.0543136006701402,0.5001388675866861,0.1586857834610935
granite,0.125,11,512,1.3528748464636748,-0.0229075453453326,2.714161464639574,0.0642465077635823,0.5001355609932933,0.158650800363329
granite,0.125,12,512,1.3578040123930266,-0.0129227925909147,2.713654776037888,0.0606566411745561,0.5000598547650464,0.1587986730320037
granite,0.125,13,512,1.3638950047643874,-0.0177201148480173,2.704554859485861,0.0576324819672311,0.5001333018265869,0.1582675248572721
granite,0.125,14,512,1.353685423181751,-0.0184018189997534,2.703685258526401,0.0548115052623411,0.5001011310095296,0.1587648870260537
granite,0.125,15,512,1.3468546943395248,-0.0113442485346544,2.715058402229132,0.0790896800263685,0.5001030838368619,0.1591355063528344
granite,0.25,0,512,1.2092656410330678,-0.0381105077625924,2.3992504653096747,0.0758415748713813,0.5003145095825754,0.1536842410349649
granite,0.25,1,512,1.198174073064369,-0.0422899938910192,2.378716594127633,0.0746826411783138,0.5003156711718167,0.1540931770301625
granite,0.25,2,512,1.1879668661844194,-0.041839858465502,2.409256888862817,0.0769085272012758,0.4997715980660405,0.1540980823713071
granite,0.25,3,512,1.2325249972026533,-0.0348811081580511,2.441198480701525,0.083418179278814,0.500102699386775,0.1541263790437011
granite,0.25,4,512,1.195789111759467,-0.047930705271913,2.42277740196253,0.0788489523365221,0.499921603927379,0.153327123952329
granite,0.25,5,512,1.2052954241153406,-0.0390368494746483,2.43640468391626,0.0739797325913429,0.4999856468639537,0.1523677344984608
granite,0.25,6,512,1.2193270384062815,-0.0295552612580933,2.418647162086752,0.0730834006132165,0.5003191899040388,0.1538411171104793
granite,0.25,7,512,1.2422895596025632,-0.0339538297092119,2.4382505739621667,0.0746658781593928,0.5003734976598668,0.152992327757232
granite,0.25,8,512,1.2012602585071663,-0.0369314845596207,2.418439773331874,0.0779994302791529,0.5003118867743207,0.1526162601721951
granite,0.25,9,512,1.1852860768930875,-0.0481861847577273,2.422340570306388,0.083656533248447,0.5000441664425801,0.1533538294210663
granite,0.25,10,512,1.2363259145366292,-0.0330627251437275,2.4301656548180914,0.069575337135148,0.5003031739087422,0.153046553935887
granite,0.25,11,512,1.2254001033439836,-0.0431863144596812,2.432463443403037,0.0818581836686507,0.5003381275113747,0.1532778799745411
granite,0.25,12,512,1.20384260171112,-0.0353046188920355,2.425084335818995,0.0744083487330028,0.5002769150460484,0.1540746468941126
granite,0.25,13,512,1.2191073144130895,-0.0396640674307171,2.41759673330381,0.0759751668454688,0.5002773573604111,0.1530232716276303
granite,0.25,14,512,1.2203424343589029,-0.0402525245728061,2.4200182037173423,0.0796146604469181,0.500302187886977,0.1532952284879898
granite,0.25,15,512,1.2039484589801464,-0.0319790164957312,2.4305359175629,0.0967016298049901,0.5002655852350504,0.1540984224412049
granite,0.375,0,512,1.0797116923807937,-0.0498227270440983,2.1589605342524405,0.0894430844573183,0.500497794552307,0.1415772055231471
granite,0.375,1,512,1.062716466595838,-0.0586539115396423,2.1333104426572707,0.0904927450120755,0.500079787619297,0.1427443449698054
granite,0.375,2,512,1.0640255672991543,-0.0607909323501052,2.158731778946583,0.0949630218023977,0.4997484985662968,0.1418674221006515
granite,0.375,3,512,1.1034574833072954,-0.0550676001471185,2.1939738993534883,0.0970172955031459,0.5004152322336668,0.1423302002219951
granite,0.375,4,512,1.0700271793623468,-0.063941598090755,2.172220577057407,0.0943230470976237,0.500178601294116,0.1419751166749018
granite,0.375,5,512,1.082069169548249,-0.0575417358095005,2.188929439739393,0.091666389338374,0.5000849220665798,0.1382878254070277
granite,0.375,6,512,1.09536833461939,-0.0513329743386,2.1700702340334463,0.0875361221805909,0.5004411592664492,0.1419983350855768
granite,0.375,7,512,1.109068188078602,-0.0540547009053735,2.18714029783543,0.0956861394777096,0.5005610388451046,0.1411295473986326
granite,0.375,8,512,1.083024334214163,-0.054185078604931,2.1741498506940125,0.0952581319675744,0.5004524550710688,0.1402358680799153
granite,0.375,9,512,1.0748242848858989,-0.0596130786654424,2.178755816345696,0.1024202698515475,0.5000960520889649,0.1413516067213568
granite,0.375,10,512,1.1172485225864244,-0.0554763418431215,2.185007550436913,0.0855478321847333,0.500391502447629,0.1409236080205753
granite,0.375,11,512,1.1086852717746818,-0.0552459195518676,2.1814176241399488,0.0994092988783813,0.5005084090331496,0.1406838207529361
granite,0.375,12,512,1.0722616460323022,-0.0526096205279209,2.181491989160953,0.0898774516425205,0.5003541590641583,0.1435257909384673
granite,0.375,13,512,1.0976577212595482,-0.0624293880929358,2.165564621781076,0.0930578202847321,0.5005394238963807,0.1421228403499006
granite,0.375,14,512,1.1081065941460737,-0.0568239839687204,2.176185786376186,0.0982571836511923,0.5004624610292832,0.1409937599382908
granite,0.375,15,512,1.0885368079592224,-0.0570515996021927,2.1840719410392806,0.1117369919037585,0.5003924502844052,0.1427661899620671
granite,0.5,0,512,0.9676403511079372,-0.0719735832017104,1.938344127243017,0.1079931752879389,0.5004776167280128,0.1246524115739712
granite,0.5,1,512,0.9502166755103856,-0.0857177118159296,1.8984023109582069,0.1061646964827335,0.4995976427852132,0.1235296312010477
granite,0.5,2,512,0.958119167435412,-0.0880593340643731,1.9252278864813264,0.1099526971584266,0.4998024664219303,0.1229607636272495
granite,0.5,3,512,0.9986129620111364,-0.0826682234242385,1.9695285800569944,0.1120691062066567,0.5006954483450964,0.12561947396546
granite,0.5,4,512,0.9715366364557664,-0.0854560814388458,1.9408801426702804,0.1135508710102369,0.5004992912437609,0.1254240319142425
granite,0.5,5,512,0.9781111979451188,-0.0846109752422297,1.9607210259215428,0.1100077117767716,0.5003088167443043,0.1162487199486658
granite,0.5,6,512,0.9840853917115578,-0.0787896468218879,1.9369342904716769,0.1027126961165897,0.5004152260637829,0.1238899735972798
granite,0.5,7,512,0.9988131815079722,-0.0861447186982476,1.9556426722774665,0.1151039680627313,0.5005947645008898,0.1232438954682861
granite,0.5,8,512,0.9854087352073974,-0.0829010705764804,1.9520130108009883,0.1134303863256289,0.5005194252726152,0.1226127253625978
granite,0.5,9,512,0.975793192533548,-0.0887824355814698,1.951051694928716,0.1252241270253557,0.500158845424099,0.1235730807589414
granite,0.5,10,512,1.018900768677141,-0.0797403539815591,1.9616655348058667,0.1031264939837485,0.5004206814590619,0.1233630591562186
granite,0.5,11,512,0.993464913868618,-0.0844648086789391,1.9395939536020976,0.1251573217546325,0.5006468089479886,0.1192021404036987
granite,0.5,12,512,0.9542823143695842,-0.0769177189191963,1.950211647572468,0.1076000192851472,0.5002670242444558,0.1274310061363507
granite,0.5,13,512,0.9859981897064296,-0.0865970454718932,1.933611362644776,0.1109024591388672,0.5007594326455536,0.1262651060485668
granite,0.5,14,512,1.0149178464865154,-0.081487894869654,1.948272202006221,0.1202336840747234,0.5005788192952938,0.1232540900569913
granite,0.5,15,512,0.9881294351159962,-0.0782007294386987,1.9533451834239648,0.1233348090518995,0.5005428716668675,0.1267625002192923
granite,0.625,0,512,0.8791942574841087,-0.1081393125636337,1.719216448330173,0.13089430470083,0.5003579404540239,0.1050649383983379
granite,0.625,1,512,0.865137628612085,-0.1352140998712776,1.6552770711816285,0.1243165116362866,0.4991287879556412,0.0992683789477265
granite,0.625,2,512,0.8730861375574676,-0.1269852941337304,1.6956631222747427,0.1283712407303253,0.4999282973334987,0.0994041131264905
granite,0.625,3,512,0.9040135716881428,-0.1116145824115242,1.7519501966778697,0.135843617391618,0.5009852526185251,0.1068775727154154
granite,0.625,4,512,0.8854609904895375,-0.1219226109439492,1.7162631751686337,0.1276067491873656,0.5008910054695429,0.1067737489101176
granite,0.625,5,512,0.9062406316641402,-0.1290693965904743,1.7404600680951885,0.129050950068274,0.5005360650232812,0.0922255761203329
granite,0.625,6,512,0.8837474350616149,-0.1146966286387463,1.7072717050157489,0.1295791006562797,0.5003534051464071,0.1039431758085311
granite,0.625,7,512,0.906652727125162,-0.1258047942804336,1.7326587083431646,0.1390732851231843,0.5005085695973637,0.1026352923478676
granite,0.625,8,512,0.909140254453474,-0.1176354604471757,1.7363451441350506,0.1338535698802721,0.5004398393376963,0.1035208423568166
granite,0.625,9,512,0.913013575909728,-0.119240295111332,1.73339048312386,0.1466303052338795,0.5000897291062727,0.1038542959642872
granite,0.625,10,512,0.9304529412623956,-0.113996161957926,1.7416824405002511,0.1294045255020143,0.5002700843925718,0.1049429281144976
granite,0.625,11,512,0.8903341547552049,-0.1270135305332646,1.7026989654080948,0.1510436485663178,0.5007494386529925,0.0932072754763965
granite,0.625,12,512,0.8678828042956522,-0.1077922465458057,1.7236865320202783,0.1253131986977175,0.5002116129439248,0.1086544142961943
granite,0.625,13,512,0.8823251317989461,-0.1230960475541651,1.7159980947690756,0.1315412098362811,0.5009736531653576,0.107966230267903
granite,0.625,14,512,0.9309317841850486,-0.1169007952913781,1.7299794427937116,0.142230099283607,0.5005018258077893,0.1036842695209529
granite,0.625,15,512,0.896040724235632,-0.1091464627467823,1.7346578080591888,0.1312669043185121,0.5005283768396203,0.1088106898833383
granite,0.75,0,512,0.8165408013952093,-0.1601776406782483,1.509742561748044,0.1524074185857653,0.5001972674672048,0.0858235933006484
granite,0.75,1,512,0.8031759499755386,-0.2028078119411726,1.3944722666615572,0.1418330170475112,0.4989051500832216,0.0735750035985844
granite,0.75,2,512,0.8032677923192234,-0.1936575858641637,1.46173277705076,0.1582612328309528,0.5001344117073493,0.0756716927812127
granite,0.75,3,512,0.8244247695614867,-0.1634552383923684,1.5321444943372196,0.1624098740486271,0.50104271058506,0.0880597847224567
granite,0.75,4,512,0.8211067041751513,-0.1763986509192321,1.4907674161898787,0.1502718981127662,0.5010150758590426,0.0880429306436098
granite,0.75,5,512,0.8518288770452368,-0.2022369880258764,1.5109764611657208,0.1536028932295823,0.5004983278894125,0.0675125329837947
granite,0.75,6,512,0.8071247590472886,-0.1636042237003929,1.4855830948898143,0.1621181547834984,0.5003305515548783,0.0852409241530177
granite,0.75,7,512,0.8404497264934274,-0.1984298660716626,1.498865303151472,0.165570861237874,0.5003939421087641,0.0802541520579002
granite,0.75,8,512,0.8403719924434159,-0.1719296226018118,1.5250701896802927,0.1661279177676582,0.5004413801386245,0.0845142874708396
granite,0.75,9,512,0.8582484354781186,-0.166235169800347,1.5221379452539792,0.1641912133040379,0.4998874372360453,0.0851855286166655
granite,0.75,10,512,0.8555598840578776,-0.1734191068228539,1.5287142356474517,0.1474607657776838,0.5001398522834338,0.0858920769592641
granite,0.75,11,512,0.8381749904587648,-0.2127381766795111,1.4387068591862524,0.1779686779776747,0.5005667053585569,0.0609635530448057
granite,0.75,12,512,0.7933949870305448,-0.1599053345870298,1.4981717184241958,0.1520016593959433,0.500177552978863,0.0897232916419344
granite,0.75,13,512,0.8098275126337168,-0.165697408866202,1.503944038876111,0.1498342871863164,0.5008299589803626,0.0901672235911185
granite,0.75,14,512,0.8630393304742492,-0.1816836533926062,1.5101135691706788,0.1596418426630183,0.5002426271653326,0.0829462131628147
granite,0.75,15,512,0.8345853068878197,-0.1637207625892859,1.5128317839073673,0.1412629213686806,0.5004481094268195,0.0906334836781482
granite,0.875,0,512,0.7720975609728532,-0.2171275867081046,1.31151899286927,0.1838520669281606,0.500133794264957,0.0719252164213149
granite,0.875,1,512,0.8000422901925656,-0.3456077881751217,1.1088695008733882,0.1839654468488708,0.49900626517801,0.0485369429873065
granite,0.875,2,512,0.8002953356582831,-0.2767795024587356,1.2428605349326305,0.1895395988919147,0.4999057318554243,0.0571487242154301
granite,0.875,3,512,0.7860689699689344,-0.2418936075196827,1.3118590986791774,0.1881949062438894,0.5010866570173205,0.0707782894050261
granite,0.875,4,512,0.7687421346608632,-0.2566729793156157,1.259884945702625,0.1760435383496112,0.5009952614445923,0.0705435552971781
granite,0.875,5,512,0.8573013489420024,-0.30976134960993,1.289274924578149,0.1767960683653353,0.5007083261605871,0.0486784608680481
granite,0.875,6,512,0.769074556306985,-0.228141521115599,1.2763851363227008,0.1913368951845661,0.5002202768980928,0.0703553091709586
granite,0.875,7,512,0.8146129347892268,-0.3048854320804125,1.2554713676911682,0.1887957127463111,0.5004328036789181,0.0584445030217777
granite,0.875,8,512,0.8040095210542114,-0.2415981561655094,1.3182030239495772,0.1909900399097346,0.5004893091398456,0.0690906062490613
granite,0.875,9,512,0.8201473530586857,-0.2507284219476118,1.3347712002962857,0.184057320970152,0.4997256798690324,0.0688512507966763
granite,0.875,10,512,0.8102021902133579,-0.2619268517815342,1.3174118971993625,0.1713012469428591,0.5000266973894315,0.0693686157357974
granite,0.875,11,512,0.9054880695687942,-0.3308978196166797,1.165184312999925,0.2061422631597111,0.5004526890130349,0.0360348958604601
granite,0.875,12,512,0.7467790491311372,-0.2295857226914169,1.2780800603158282,0.1748959218046692,0.500488173974997,0.073210779519426
granite,0.875,13,512,0.766594782262401,-0.2298369215982577,1.295721264126682,0.1797827488706309,0.5007853776716689,0.0750764835592661
granite,0.875,14,512,0.8117293221558547,-0.2558457465045524,1.297362949858504,0.171698018593095,0.4999521134919236,0.0688445183175715
granite,0.875,15,512,0.8035488844153845,-0.2365601519373246,1.2974084592857444,0.1572688884074407,0.5003363340833847,0.0749751539305565
granite,1.0,0,512,0.7768306324721928,-0.3240949423121595,1.1140730480226402,0.2338713404254722,0.4999435025613997,0.0569094365430357
granite,1.0,1,512,0.8598584924117698,-0.4827204980942324,0.8641096879018142,0.2070878115446232,0.4993761137747829,0.0357873099009708
granite,1.0,2,512,0.8761814795998385,-0.4058979295199136,1.0237307293692417,0.2217973940128778,0.5001512750055292,0.0403351309474095
granite,1.0,3,512,0.8046015475552811,-0.3339381099209073,1.107190512392252,0.2222133914573293,0.5011030996242061,0.0570027944234762
granite,1.0,4,512,0.7558252604644027,-0.340821633150822,1.0717541982883374,0.2164874360446263,0.5007757824549313,0.0601661025794225
granite,1.0,5,512,0.9374501366428564,-0.4779917148265711,1.075467296897048,0.2080276907261668,0.5006432982418195,0.0338047350304841
granite,1.0,6,512,0.7662258897641591,-0.3184423808648037,1.0857550549397443,0.2159673674885444,0.500242451523215,0.0596949590990508
granite,1.0,7,512,0.86991449906424,-0.4327092912843311,1.0258007074743116,0.2130531228653277,0.5004490211460559,0.0415023452144929
granite,1.0,8,512,0.8657779938519271,-0.4011489468902547,1.0961232411755737,0.2070238630291813,0.5007823509311743,0.0443064554260544
granite,1.0,9,512,0.8204267144645221,-0.3487931318969546,1.170136251379978,0.2042435756833562,0.4997880980787008,0.0585155935873815
granite,1.0,10,512,0.8028241252691238,-0.3627492133888784,1.127613878140897,0.1904394121824684,0.5001435342145647,0.0560334954708255
granite,1.0,11,512,1.0163462884479053,-0.4566268132213884,0.9220540864721516,0.2115960556543128,0.5004287668555348,0.0221098800759296
granite,1.0,12,512,0.7490800267148703,-0.329537232332657,1.0462893356952463,0.2238156714623586,0.5004975391769251,0.0561475843259575
granite,1.0,13,512,0.7713986674175057,-0.3275827254298754,1.1107493460326665,0.1828236042437064,0.5005103913494275,0.0613295834755113
granite,1.0,14,512,0.8202583749652042,-0.3840722947457641,1.1044843263503656,0.2104398885307773,0.499590009765992,0.052253959731069
granite,1.0,15,512,0.7842830606814971,-0.321138796313607,1.11502509606864,0.1877210862464349,0.5002022001372066,0.064113158482021
vesicular,0.0,0,512,1.4191628595124737,-0.0194883084314588,2.782419988416456,0.0834571618470099,0.500022756576769,0.1598064199301324
vesicular,0.0,1,512,1.3941601757933837,-0.042586986542991,2.6766670309788463,0.100647348229767,0.5000226361057193,0.1598091431961944
vesicular,0.0,2,512,1.4014339982567725,-0.0226930880606868,2.815489695296224,0.0890913245711506,0.4999757291954731,0.1598866770732945
vesicular,0.0,3,512,1.4615032614132166,-0.0048753163876471,2.8518712335193337,0.0919810116519197,0.4999969299152103,0.1598147638825881
vesicular,0.0,4,512,1.37733184276334,-0.0304968357433479,2.7596012989326715,0.0951466511954964,0.4998725250917957,0.159540110206534
vesicular,0.0,5,512,1.41172564096322,-0.0309221251019385,2.781755194129808,0.0869478329440358,0.5000404869357975,0.1596301953908724
vesicular,0.0,6,512,1.4602855838235091,-0.0004268792009702,2.838798601993639,0.0758019960152083,0.4999955870992508,0.1597301125801573
vesicular,0.0,7,512,1.4572985035981914,-0.0236237908169151,2.792115895546194,0.0976371913862072,0.5001269243428104,0.1594027285900159
vesicular,0.0,8,512,1.3513536599810947,-0.0498031220370839,2.599314778527701,0.1118997282112562,0.4986983326092337,0.1547243437983385
vesicular,0.0,9,512,1.355177806244831,-0.0633985855379882,2.635415435987013,0.1082745033720529,0.4990300966832359,0.1554450853476953
vesicular,0.0,10,512,1.42618779242605,-0.0245876500339259,2.7839033917512754,0.0906997669704205,0.5000704703131027,0.1595591978651497
vesicular,0.0,11,512,1.3673088092999517,-0.0373428726612576,2.681524570920031,0.1116949088333517,0.4999977617109802,0.1596520769139283
vesicular,0.0,12,512,1.390688083417193,-0.0274756471044923,2.744502562433893,0.0960563437029578,0.4999808116261701,0.1597741249298551
vesicular,0.0,13,512,1.413179796100361,-0.0270517151043818,2.771265519409519,0.1009666897712402,0.5001778799002295,0.1591767845535577
vesicular,0.0,14,512,1.415214807165653,-0.0191053132027601,2.7868380659848606,0.0826533513700529,0.5000893153473029,0.1596007194540686
vesicular,0.0,15,512,1.4150831726877684,-0.0329144818698114,2.7756153704224724,0.1230258288453895,0.4992912222209178,0.1541950582224724
vesicular,0.125,0,512,1.3367686081807617,-0.0408090699832281,2.601302133909713,0.1018603935298682,0.5002250917172231,0.1582993966553143
vesicular,0.125,1,512,1.312432424342037,-0.0493793795218612,2.522947971899955,0.1152584968990182,0.5002010524177071,0.158272869490643
vesicular,0.125,2,512,1.3093385181599109,-0.0414516674412161,2.6311585017654355,0.1072456775549522,0.4998559858881315,0.1586205461587511
vesicular,0.125,3,512,1.363763665971051,-0.0221567687296782,2.667210546944733,0.1127402538750086,0.4999984924150303,0.1585310465815474
vesicular,0.125,4,512,1.3045167276725291,-0.0516833939260237,2.5922203978920004,0.1096387595495523,0.5001600727961532,0.1577013923432925
vesicular,0.125,5,512,1.315580368990564,-0.0500387269189347,2.593384104128559,0.1088973181787156,0.5002700775207751,0.1573955424333244
vesicular,0.125,6,512,1.3674958172709042,-0.0188496224918059,2.652019956482256,0.0972225538291922,0.5001220743956136,0.1584677558736248
vesicular,0.125,7,512,1.3813117456941384,-0.0333126724482527,2.640719390049024,0.1074001504539298,0.5005137303293334,0.1569081207781667
vesicular,0.125,8,512,1.3094988548530826,-0.0243407473337513,2.5337086289428274,0.116963160211568,0.4997450259881673,0.1584052656695661
vesicular,0.125,9,512,1.2787796359808967,-0.0677594263001998,2.502364429695768,0.1231200709145558,0.4984824581224945,0.1528765677735473
vesicular,0.125,10,512,1.3593611583908642,-0.033604931029786,2.6332977535473017,0.1005532002374268,0.5001881400423519,0.1578444691949506
vesicular,0.125,11,512,1.3006065653071828,-0.0536578010629648,2.5387095823868764,0.1277705628325222,0.500740124541367,0.1565403183964386
vesicular,0.125,12,512,1.314082550400206,-0.0397866036561544,2.596819423909352,0.1086687677381253,0.5001383136118097,0.158524648324065
vesicular,0.125,13,512,1.345360392443279,-0.0338029239048516,2.626583108232263,0.1132580039956886,0.5003060863480541,0.1574586213004848
vesicular,0.125,14,512,1.3319882806477792,-0.0361870035489598,2.616694665687639,0.1015673533593427,0.5003162554920927,0.1578806868296641
vesicular,0.125,15,512,1.340107043112438,-0.053138006633191,2.5659300115561843,0.1449367286295331,0.49788979479942,0.140193346920351
vesicular,0.25,0,512,1.2648732216293173,-0.0573383616272345,2.45135073684794,0.1184609031997009,0.5006547486873091,0.1540197056692434
vesicular,0.25,1,512,1.2389300522687203,-0.0612734702741183,2.387298358046437,0.1289341354879869,0.5004402162310962,0.1546276585261675
vesicular,0.25,2,512,1.2315365809674867,-0.0590217135105491,2.468907465500949,0.1225678570678317,0.4997579718887466,0.1551098196373813
